"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","ATECO_2007","Ateco 2007","POSIZPROF","Posizione professionale","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q2","T2-2016",0.706,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q1","T1-2016",2.675,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q4","T4-2016",1.353,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q3","T3-2016",0.722,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017","2017",1.3,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q1","T1-2017",0.946,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q2","T2-2017",0.782,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q4","T4-2017",1.708,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q3","T3-2017",1.763,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018","2018",1.414,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q2","T2-2018",1.475,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q1","T1-2018",1.885,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q4","T4-2018",1.166,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q3","T3-2018",1.132,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019","2019",1.903,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q1","T1-2019",2.532,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q2","T2-2019",2.318,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q4","T4-2019",1.576,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q3","T3-2019",1.187,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020","2020",1.928,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q2","T2-2020",1.315,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q1","T1-2020",2.763,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q3","T3-2020",1.531,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q4","T4-2020",2.101,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016","2016",10.373,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016-Q2","T2-2016",10.733,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016-Q1","T1-2016",10.479,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016-Q4","T4-2016",9.496,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016-Q3","T3-2016",10.786,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017","2017",10.955,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q1","T1-2017",9.95,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q2","T2-2017",12.746,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q4","T4-2017",8.723,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q3","T3-2017",12.403,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018","2018",11.573,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q2","T2-2018",14.501,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q1","T1-2018",9.512,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q4","T4-2018",10.038,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q3","T3-2018",12.242,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019","2019",12.293,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019-Q1","T1-2019",12.825,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019-Q2","T2-2019",16.826,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019-Q4","T4-2019",8.488,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019-Q3","T3-2019",11.032,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020","2020",11.837,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020-Q2","T2-2020",16.03,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020-Q1","T1-2020",12.103,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020-Q3","T3-2020",10.704,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020-Q4","T4-2020",8.512,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016","2016",0.552,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016-Q2","T2-2016",0.893,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016-Q1","T1-2016",0.332,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016-Q4","T4-2016",0.291,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016-Q3","T3-2016",0.69,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017","2017",0.505,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q1","T1-2017",0.314,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q2","T2-2017",0.44,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q4","T4-2017",0.73,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q3","T3-2017",0.535,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018","2018",0.366,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q2","T2-2018",0.287,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q1","T1-2018",0.24,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q4","T4-2018",0.726,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q3","T3-2018",0.21,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019","2019",0.604,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019-Q1","T1-2019",0.971,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019-Q2","T2-2019",0.672,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019-Q4","T4-2019",0.628,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019-Q3","T3-2019",0.145,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020","2020",0.858,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020-Q2","T2-2020",1.09,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020-Q1","T1-2020",1.27,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020-Q3","T3-2020",0.722,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2020-Q4","T4-2020",0.351,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016","2016",47.805,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q2","T2-2016",44.282,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q1","T1-2016",45.284,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q4","T4-2016",52.465,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q3","T3-2016",49.191,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017","2017",47.337,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q1","T1-2017",46.256,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q2","T2-2017",37.621,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q4","T4-2017",54.995,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q3","T3-2017",50.478,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018","2018",49.126,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q2","T2-2018",36.612,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q1","T1-2018",48.478,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q4","T4-2018",62.278,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q3","T3-2018",49.134,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019","2019",49.76,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q1","T1-2019",51.178,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q2","T2-2019",44.683,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q4","T4-2019",54.898,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q3","T3-2019",48.281,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020","2020",50.347,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q2","T2-2020",44.545,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q1","T1-2020",58.252,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q3","T3-2020",47.463,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q4","T4-2020",51.127,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016","2016",7.045,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q2","T2-2016",8.127,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q1","T1-2016",7.33,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q4","T4-2016",6.95,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2016-Q3","T3-2016",5.776,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017","2017",7.422,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q1","T1-2017",8.294,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q2","T2-2017",9.655,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q4","T4-2017",4.668,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2017-Q3","T3-2017",7.071,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018","2018",6.82,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q2","T2-2018",5.769,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q1","T1-2018",4.913,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q4","T4-2018",9.466,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2018-Q3","T3-2018",7.134,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019","2019",8.119,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q1","T1-2019",8.118,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q2","T2-2019",4.041,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q4","T4-2019",11.36,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2019-Q3","T3-2019",8.959,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020","2020",10.208,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q2","T2-2020",10.801,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q1","T1-2020",9.489,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q3","T3-2020",10.631,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","F","costruzioni","1","dipendenti","2020-Q4","T4-2020",9.91,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016","2016",44.926,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016-Q2","T2-2016",47.99,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016-Q1","T1-2016",52.31,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016-Q4","T4-2016",38.698,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2016-Q3","T3-2016",40.706,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017","2017",46.645,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q1","T1-2017",50.97,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q2","T2-2017",54.313,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q4","T4-2017",38.395,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2017-Q3","T3-2017",42.902,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018","2018",46.17,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q2","T2-2018",49.47,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q1","T1-2018",40.596,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q4","T4-2018",46.556,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2018-Q3","T3-2018",48.057,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019","2019",43.933,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019-Q1","T1-2019",49.04,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","F","costruzioni","2","indipendenti","2019-Q2","T2-2019",46.095,,
