Anno,Regione,Settore__attività_economica,Nazionalità,sesso,Tipologia_variazione,Classe_di_età,Presenza_part_time,tipologia_incentivo,Numero_variazioni
2019,Trentino-Alto-Adige,Attivita' immobiliari,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Nessuna agevolazione,1.0
2019,Trentino-Alto-Adige,Attivita' immobiliari,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Nessuna agevolazione,1.0
2019,Trentino-Alto-Adige,Attivita' immobiliari,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Nessuna agevolazione,1.0
2019,Trentino-Alto-Adige,Attivita' immobiliari,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Nessuna agevolazione,2.0
2019,Trentino-Alto-Adige,Attivita' immobiliari,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time si,Nessuna agevolazione,1.0
2019,Trentino-Alto-Adige,Attivita' immobiliari,Italiana,Maschi,Trasformazioni a tempo indeterminato da rapporti intermittenti,51 ed oltre,Part time no,Nessuna agevolazione,1.0
2019,Trentino-Alto-Adige,Attivita' immobiliari,Straniera,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Nessuna agevolazione,1.0
2019,Trentino-Alto-Adige,Attivita' immobiliari,Straniera,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Nessuna agevolazione,2.0
2019,Trentino-Alto-Adige,Attivita' immobiliari,Straniera,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Nessuna agevolazione,1.0
2019,Trentino-Alto-Adige,Attivita' immobiliari,Straniera,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Nessuna agevolazione,1.0
2019,Trentino-Alto-Adige,Attivita' immobiliari,Straniera,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Nessuna agevolazione,1.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Esonero giovani,20.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Nessuna agevolazione,68.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Esonero giovani,33.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Nessuna agevolazione,70.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Esonero giovani,4.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Altro,9.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Nessuna agevolazione,293.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Esonero giovani,6.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Nessuna agevolazione,88.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time si,Altro,11.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time si,Nessuna agevolazione,113.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time no,Altro,1.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time no,Nessuna agevolazione,17.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti stagionali,Fino a 29,Part time no,Esonero giovani,1.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti stagionali,30 - 50,Part time si,Nessuna agevolazione,2.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti in somministrazione,Fino a 29,Part time si,Esonero giovani,1.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti in somministrazione,Fino a 29,Part time no,Esonero giovani,10.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti in somministrazione,30 - 50,Part time no,Esonero giovani,1.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti in somministrazione,30 - 50,Part time no,Altro,1.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti in somministrazione,30 - 50,Part time no,Nessuna agevolazione,4.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti in somministrazione,51 ed oltre,Part time no,Nessuna agevolazione,2.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti intermittenti,Fino a 29,Part time no,Nessuna agevolazione,2.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti intermittenti,30 - 50,Part time no,Nessuna agevolazione,5.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti intermittenti,51 ed oltre,Part time no,Nessuna agevolazione,2.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time si,Apprendistato,5.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time no,Apprendistato,43.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Apprendisti trasformati a tempo indeterminato,30 - 50,Part time si,Apprendistato,3.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Apprendisti trasformati a tempo indeterminato,30 - 50,Part time no,Apprendistato,4.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Esonero giovani,5.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Altro,1.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Nessuna agevolazione,18.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Esonero giovani,34.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Nessuna agevolazione,62.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Esonero giovani,2.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Altro,12.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Nessuna agevolazione,58.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Esonero giovani,5.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Nessuna agevolazione,120.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time si,Altro,10.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time si,Nessuna agevolazione,22.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time no,Nessuna agevolazione,43.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato da rapporti stagionali,Fino a 29,Part time no,Esonero giovani,1.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato da rapporti stagionali,Fino a 29,Part time no,Nessuna agevolazione,1.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato da rapporti stagionali,30 - 50,Part time no,Nessuna agevolazione,2.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato da rapporti in somministrazione,Fino a 29,Part time si,Nessuna agevolazione,1.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato da rapporti in somministrazione,Fino a 29,Part time no,Esonero giovani,46.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato da rapporti in somministrazione,Fino a 29,Part time no,Nessuna agevolazione,21.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato da rapporti in somministrazione,30 - 50,Part time si,Nessuna agevolazione,2.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato da rapporti in somministrazione,30 - 50,Part time no,Nessuna agevolazione,35.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato da rapporti in somministrazione,51 ed oltre,Part time no,Altro,1.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato da rapporti in somministrazione,51 ed oltre,Part time no,Nessuna agevolazione,5.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato da rapporti intermittenti,Fino a 29,Part time no,Nessuna agevolazione,6.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato da rapporti intermittenti,30 - 50,Part time no,Nessuna agevolazione,4.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato da rapporti intermittenti,51 ed oltre,Part time no,Nessuna agevolazione,4.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time si,Apprendistato,5.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time no,Apprendistato,21.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Apprendisti trasformati a tempo indeterminato,30 - 50,Part time no,Apprendistato,13.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Straniera,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Esonero giovani,6.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Straniera,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Nessuna agevolazione,35.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Straniera,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Esonero giovani,4.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Straniera,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Nessuna agevolazione,7.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Straniera,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Esonero giovani,3.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Straniera,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Altro,12.0
2019,Trentino-Alto-Adige,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Straniera,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Nessuna agevolazione,168.0
